file_name,id,url,action,title,sort_title,genre,orig_lang,orig_lang_title,pby_publication_date,author_string,author_ids,impressions_count,orig_publication_date,author_genders,translator_genders,intellectual_property,period,raw_creation_date,creation_date,publication_place,publisher,raw_publication_date,author_uris,translator_uris,source_edition
m53842.txt,53842,https://benyehuda.org/read/53842,,באור הבוקר,באור הבוקר,letters,he,,2024-10-12,שמשון מלצר,[192],174,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m53843.txt,53843,https://benyehuda.org/read/53843,,בוא ונשב על הספסל,בוא ונשב על הספסל,letters,he,,2024-10-12,שמשון מלצר,[192],248,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m34249.txt,34249,https://benyehuda.org/read/34249,Take&Parse,בזרועות הגפן,בזרועות הגפן,letters,he,,2022-12-31,משה כרמי ,[1278],172,1953-09-23,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ד",https://wikidata.org/wiki/Q20502212,,תל אביב: עיינות
m24081.txt,24081,https://benyehuda.org/read/24081,,בין ב.ג. ויזהר: משה שרת ושתיקת הכבשים,בין ב.ג. ויזהר: משה שרת ושתיקת הכבשים,letters,he,,2020-12-20,ס. יזהר,[549],429,1956-07-01,['male'],[],by_permission,modern,,,benyehuda.org,פרויקט בן-יהודה,1956,,,
m17361.txt,17361,https://benyehuda.org/read/17361,Take&Parse,בין האב והבן,בין האב והבן,letters,he,,2020-01-14,יצחק בן־דור,[624],631,1971-10-03,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ב",https://wikidata.org/wiki/Q33112539,,ברונפמן
m57055.txt,57055,https://benyehuda.org/read/57055,Take&Parse,בִּלְבוֹב,בלבוב,letters,he,,2025-02-03,יוסף חיים ברנר,[66],783,1967-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשכ""ז 1967",https://wikidata.org/wiki/Q939732,,"מתוך: כל כתבי י""ח ברנר, כרך ג', [תל אביב]: הקיבוץ המאוחד"
m50066.txt,50066,https://benyehuda.org/read/50066,,בֵּן לוּ הָיָה לִי...,בן לו היה לי...,letters,he,,2024-04-17,שאול רז,[2808],9716,2022-07-01,['male'],[],by_permission,modern,,,benyehuda.org,פרויקט בן-יהודה,"[תשפ""ב] 2022",,,
m19059.txt,19059,https://benyehuda.org/read/19059,Take&Parse,בן פורת,בן פורת,letters,he,,2020-04-20,מרדכי פלונגיאן,[598],1057,1858-07-01,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרי""ח 1858 ",https://wikidata.org/wiki/Q21789570,,וילנא: דפוס יוסף ראובן ראם
m3767.txt,3767,https://benyehuda.org/read/3767,Take&Parse,"בנין ""בתי מחסה""",בנין בתי מחסה,letters,he,,2017-05-23,יוסף יושעה ריבלין,[100],374,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q12408033,,
m14696.txt,14696,https://benyehuda.org/read/14696,Take&Parse,"בע""ה יום ד' ג' דחנוכה הרי""ג בוחאב ישן.",בעה יום ד ג דחנוכה הריג בוחאב ישן.,letters,he,,2019-10-21,יצחק בר לוינזון,[568],288,1893-09-24,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרנ""ד",https://wikidata.org/wiki/Q1390040,,וארשה
m7546.txt,7546,https://benyehuda.org/read/7546,Take&Parse,בעלי תשובה,בעלי תשובה,letters,he,,2017-07-15,אחד העם,[23],530,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,,
m57057.txt,57057,https://benyehuda.org/read/57057,Take&Parse,בַּצָּבָא הָרוּסִי,בצבא הרוסי,letters,he,,2025-02-03,יוסף חיים ברנר,[66],288,1967-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשכ""ז 1967",https://wikidata.org/wiki/Q939732,,"מתוך: כל כתבי י""ח ברנר, כרך ג', [תל אביב]: הקיבוץ המאוחד"
m53850.txt,53850,https://benyehuda.org/read/53850,,"""בצל הדורות""",בצל הדורות,letters,he,,2024-10-12,שמשון מלצר,[192],168,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m3340.txt,3340,https://benyehuda.org/read/3340,Take&Parse,בקורת של בנין ובקורת של הריסה,בקורת של בנין ובקורת של הריסה,letters,he,,2017-05-18,אהרן דוד מרקסון,[7],372,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q7020587,,
m16423.txt,16423,https://benyehuda.org/read/16423,Take&Parse,"בראי הדורות: מכתבים תרמ""ט–תרנ""ג",בראי הדורות: מכתבים תרמט–תרנג,letters,he,,2019-12-16,חיים מיכל מיכלין,[409],952,1949-10-07,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תש""י",https://wikidata.org/wiki/Q6979985,,צ' ליינמן
m44683.txt,44683,https://benyehuda.org/read/44683,Take&Parse,בֹּרְאִים נִיב שְׂפָתָיִם: מָאתַיִם וַחֲמִשָּׁה עָשָׂר מִכְתָּבִים לִבְנֵי הַנְּעוּרִים  וּלְכָל אִישׁ הֶחָפֵץ לִמְשֹׁךְ בְּשֵׁבֶט סֹפֵר בְּשְׂפַת עֵבֶר,בראים ניב שפתים מאתים וחמשה עשר מכתבים לבני הנעורים ולכל איש החפץ למשך בשבט ופר בשפת עבר,letters,he,,2023-08-30,מנחם מנדל דוליצקי,[94],1045,1892-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"שנת תרנ""ב 1892",https://wikidata.org/wiki/Q12409282,,ווילנא: דפוס האלמנה והאחים ראם 
m2034.txt,2034,https://benyehuda.org/read/2034,Take&Parse,ברכות למנדלי מוכר ספרים,ברכות למנדלי מוכר ספרים,letters,he,,2017-05-07,חיים נחמן ביאליק,[89],580,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q359705,,"מתוך “כתבים גנוזים” בעריכת משה אונגרפלד, תל אביב: בית ביאליק ודביר"
m55928.txt,55928,https://benyehuda.org/read/55928,Take&Parse,ברכת ההמשך,ברכת ההמשך,letters,he,,2024-12-15,אליהו שומרוני ,[2667],79,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m55758.txt,55758,https://benyehuda.org/read/55758,Take&Parse,בשאלת הסמינר לשליחים,בשאלת הסמינר לשליחים,letters,he,,2024-12-10,אליהו שומרוני ,[2667],77,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m56059.txt,56059,https://benyehuda.org/read/56059,Take&Parse,בשולי הפרק הרוח החיה מאת מאיר שחר,בשולי הפרק הרוח החיה מאת מאיר שחר,letters,he,,2024-12-18,אליהו שומרוני ,[2667],73,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,, ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m55930.txt,55930,https://benyehuda.org/read/55930,Take&Parse,בשולי הפרק: בשליחות תנועתנו מאת וילי ר,בשולי הפרק: בשליחות תנועתנו מאת וילי ר,letters,he,,2024-12-15,אליהו שומרוני ,[2667],68,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m56012.txt,56012,https://benyehuda.org/read/56012,Take&Parse,בשולי הקטרוג על החינוך המשותף,בשולי הקטרוג על החינוך המשותף,letters,he,,2024-12-16,אליהו שומרוני ,[2667],74,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,שראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m57053.txt,57053,https://benyehuda.org/read/57053,Take&Parse,בִּשְנוֹת־מִלְחָמָה: 1914–1918,בשנות מלחמה: 1914–1918,letters,he,,2025-02-03,יוסף חיים ברנר,[66],1307,1967-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשכ""ז 1967",https://wikidata.org/wiki/Q939732,," מתוך: כל כתבי י""ח ברנר, כרך ג', [תל אביב]: הקיבוץ המאוחד"
m56057.txt,56057,https://benyehuda.org/read/56057,Take&Parse,"גדנ""ע ונח""ל",גדנע ונחל,letters,he,,2024-12-18,אליהו שומרוני ,[2667],74,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,, ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m53848.txt,53848,https://benyehuda.org/read/53848,,געגועים,געגועים,letters,he,,2024-10-12,שמשון מלצר,[192],190,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m6745.txt,6745,https://benyehuda.org/read/6745,Take&Parse,דביר,דביר,letters,he,,2017-07-05,שמריהו לוין,[51],518,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m34259.txt,34259,https://benyehuda.org/read/34259,Take&Parse,דברי חברים,דברי חברים,letters,he,,2022-12-31,משה כרמי ,[1278],387,1953-09-23,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ד",https://wikidata.org/wiki/Q20502212,,תל אביב: עיינות
m35985.txt,35985,https://benyehuda.org/read/35985,,דברי־פרידה לעם,דברי פרידה לעם,letters,he,,2022-11-05,דוד בן־גוריון,[75],1233,1954-07-01,['male'],[],by_permission,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ד 1954",,,
m6515.txt,6515,https://benyehuda.org/read/6515,Take&Parse,דברים אחדים,דברים אחדים,letters,he,,2017-06-29,דוד פרישמן,[142],473,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q705482,,
m53861.txt,53861,https://benyehuda.org/read/53861,,דברים כפשוטם,דברים כפשוטם,letters,he,,2024-10-13,שמשון מלצר,[192],167,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m63043.txt,63043,https://benyehuda.org/read/63043,,דין־וחשבון אל גב' הנרייטה סאלד,דין וחשבון אל גב הנרייטה סאלד,letters,fr,,2025-11-05,אבשלום פיינברג / אלמוני/ת,"[4, 375]",399,1971-07-01,['male'],['unknown'],public_domain,,,,benyehuda.org,פרויקט בן-יהודה,1971,https://wikidata.org/wiki/Q64573,,ירושלים: שקמונה
m62775.txt,62775,https://benyehuda.org/read/62775,,דין־וחשבון אל הלייטננט וולי (1915),דין וחשבון אל הלייטננט וולי (1915),letters,fr,,2025-10-28,אבשלום פיינברג / אלמוני/ת,"[4, 375]",304,1971-07-01,['male'],['unknown'],public_domain,,,,benyehuda.org,פרויקט בן-יהודה,1971,https://wikidata.org/wiki/Q64573,,ירושלים: שקמונה
m4066.txt,4066,https://benyehuda.org/read/4066,Take&Parse,דעת יחיד,דעת יחיד,letters,he,,2017-05-25,מרדכי בן הלל הכהן,[129],422,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q12409484,,
m18874.txt,18874,https://benyehuda.org/read/18874,Take&Parse,"ד""ר דרליץ",דר דרליץ,letters,he,,2020-04-03,זאב ז'בוטינסקי,[62],358,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q319896,,
m2913.txt,2913,https://benyehuda.org/read/2913,Take&Parse,"ד""ר פינסקר ומחברתו",דר פינסקר ומחברתו,letters,he,,2017-05-14,אחד העם,[23],1200,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,,
m8509.txt,8509,https://benyehuda.org/read/8509,Take&Parse,האדם באהל,האדם באהל,letters,he,,2017-07-25,אחד העם,[23],1143,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,,
m24556.txt,24556,https://benyehuda.org/read/24556,,האהבה השורפת (מכתב לחבקין),האהבה השורפת מכתב לחבקין,letters,he,,2021-01-16,ס. יזהר,[549],340,1940-02-25,['male'],[],by_permission,modern,,,benyehuda.org,פרויקט בן-יהודה,25.2.1940,,,
m55914.txt,55914,https://benyehuda.org/read/55914,Take&Parse,האיחוד לקראת הבאות,האיחוד לקראת הבאות,letters,he,,2024-12-15,אליהו שומרוני ,[2667],64,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m56014.txt,56014,https://benyehuda.org/read/56014,Take&Parse,האם זהו הפתרון?,האם זהו הפתרון?,letters,he,,2024-12-16,אליהו שומרוני ,[2667],70,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,שראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m2832.txt,2832,https://benyehuda.org/read/2832,Take&Parse,הבנין והסתירה,הבנין והסתירה,letters,he,,2017-05-14,שמריהו לוין,[51],452,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m26607.txt,26607,https://benyehuda.org/read/26607,,הגדודים העבריים: אגרות,הגדודים העבריים: אגרות,letters,he,,2021-06-13,יצחק בן־צבי,[959],3250,1968-07-01,['male'],[],by_permission,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשכ""ח 1968",,,
m1478.txt,1478,https://benyehuda.org/read/1478,Take&Parse,הגיעה השעה!,הגיעה השעה!,letters,he,,2017-05-02,אחד העם,[23],1040,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,,
m1397.txt,1397,https://benyehuda.org/read/1397,Take&Parse,ההברה הנכונה בלשוננו,ההברה הנכונה בלשוננו,letters,he,,2017-05-01,אליעזר בן־יהודה,[22],773,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q181728,,"מתוך ""החלום ושברו: מבחר כתבים בענייני לשון"", ההדיר ראובן סיון, ירושלים: מוסד ביאליק, 1978"
m53859.txt,53859,https://benyehuda.org/read/53859,,החוברת בעטיפה הכחולה,החוברת בעטיפה הכחולה,letters,he,,2024-10-13,שמשון מלצר,[192],184,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m8672.txt,8672,https://benyehuda.org/read/8672,Take&Parse,החיים והמוות,החיים והמוות,letters,he,,2017-07-26,משה ליב לילינבלום,[58],395,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q742539,,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
m2481.txt,2481,https://benyehuda.org/read/2481,Take&Parse,היינריך היינה,היינריך היינה,letters,he,,2017-05-11,דוד פרישמן,[142],934,1938-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תרצ""ח 1938",https://wikidata.org/wiki/Q705482,,ורשה–ניו־יורק: הוצאת לילי פרישמאן
m5902.txt,5902,https://benyehuda.org/read/5902,Take&Parse,הכנות להקמת הטכניון,הכנות להקמת הטכניון,letters,he,,2017-06-19,שמריהו לוין,[51],700,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m30431.txt,30431,https://benyehuda.org/read/30431,Take&Parse,"המגיד תרמ""ב: מכתב א",המגיד תרמב: מכתב א,letters,he,,2021-11-25,פרץ סמולנסקין,[95],262,1925-07-01,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרפ""ה–תרפ""ו 1925–1926",https://wikidata.org/wiki/Q1371532,,"ירושלם: הוצאת ""קרן סמולנסקין ירושלם"""
m30432.txt,30432,https://benyehuda.org/read/30432,Take&Parse,"המגיד תרמ""ב: מכתב ב",המגיד תרמב: מכתב ב,letters,he,,2021-11-25,פרץ סמולנסקין,[95],252,1925-07-01,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרפ""ה–תרפ""ו 1925–1926",https://wikidata.org/wiki/Q1371532,,"ירושלם: הוצאת ""קרן סמולנסקין ירושלם"""
m5632.txt,5632,https://benyehuda.org/read/5632,Take&Parse,המסע לארץ הקדושה,המסע לארץ הקדושה,letters,de,,2017-06-16,בנימין זאב הרצל / מיכל ברקוביץ,"[133, 370]",1352,,['male'],['male'],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q44003,https://wikidata.org/wiki/Q7216296,
m55932.txt,55932,https://benyehuda.org/read/55932,Take&Parse,הנהגת 'השומר הצעיר' דוחקת הקץ,הנהגת השומר הצעיר דוחקת הקץ,letters,he,,2024-12-15,אליהו שומרוני ,[2667],79,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m56061.txt,56061,https://benyehuda.org/read/56061,Take&Parse,הנוער בארץ בראשית צעדיו,הנוער בארץ בראשית צעדיו,letters,he,,2024-12-18,אליהו שומרוני ,[2667],93,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m55761.txt,55761,https://benyehuda.org/read/55761,Take&Parse,הנחות לבירור לקראת ועידת הקיבוץ,הנחות לבירור לקראת ועידת הקיבוץ,letters,he,,2024-12-10,אליהו שומרוני ,[2667],64,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m55936.txt,55936,https://benyehuda.org/read/55936,Take&Parse,הנסיון שלא הצליח,הנסיון שלא הצליח,letters,he,,2024-12-15,אליהו שומרוני ,[2667],80,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m35982.txt,35982,https://benyehuda.org/read/35982,,הסתדרות הציונים הכלליים בישראל,הסתדרות הציונים הכלליים בישראל,letters,he,,2022-11-05,דוד בן־גוריון,[75],236,1954-07-01,['male'],[],by_permission,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ד 1954",,,
m3754.txt,3754,https://benyehuda.org/read/3754,Take&Parse,העיט על הפגרים,העיט על הפגרים,letters,he,,2017-05-23,מרדכי בן הלל הכהן,[129],363,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q12409484,,
m48800.txt,48800,https://benyehuda.org/read/48800,Take&Parse,(הערות למר ז. יעבץ),הערות למר ז. יעבץ,letters,he,,2024-02-02,אליהו ספיר,[1835],147,1912-09-25,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה," תרע""ג",https://wikidata.org/wiki/Q12403943,,יפו: חברת אנגלו-פלשתינה
m55924.txt,55924,https://benyehuda.org/read/55924,Take&Parse,הפעילות בתא הקיבוצי ובתנועה,הפעילות בתא הקיבוצי ובתנועה,letters,he,,2024-12-15,אליהו שומרוני ,[2667],73,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m56054.txt,56054,https://benyehuda.org/read/56054,Take&Parse,הקיבוץ המאוחד והצבא,הקיבוץ המאוחד והצבא,letters,he,,2024-12-18,אליהו שומרוני ,[2667],61,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,, ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m56016.txt,56016,https://benyehuda.org/read/56016,Take&Parse,הקמת מחלקה ללבידים,הקמת מחלקה ללבידים,letters,he,,2024-12-16,אליהו שומרוני ,[2667],62,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,שראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m49773.txt,49773,https://benyehuda.org/read/49773,,הרעיה,הרעיה,letters,yi,,2024-03-21,יצחק ליבוש פרץ / שמשון מלצר,"[155, 192]",520,1965-10-10,['male'],['male'],by_permission,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשכ""ו",,,
m57208.txt,57208,https://benyehuda.org/read/57208,Take&Parse,השומר מנדל פורטוגלי לטובה אשתו,השומר מנדל פורטוגלי לטובה אשתו,letters,he,,2025-03-04,מנדל פורטוגלי,[3415],280,1983-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,1983,https://wikidata.org/wiki/Q2948105,,תל אביב: גלריה גורדון
m48796.txt,48796,https://benyehuda.org/read/48796,Take&Parse,השנאה לישראל בספרות הערבית,השנאה לישראל בספרות הערבית,letters,he,,2024-02-02,אליהו ספיר,[1835],217,1912-09-25,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תרע""ג",https://wikidata.org/wiki/Q12403943,,יפו: חברת אנגלו־פלשתינה
m53856.txt,53856,https://benyehuda.org/read/53856,,התנצלוּת ומשל להועיל,התנצלות ומשל להועיל,letters,he,,2024-10-12,שמשון מלצר,[192],171,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m56017.txt,56017,https://benyehuda.org/read/56017,Take&Parse,התקשרות עם 'יִצור ופיתוח',התקשרות עם יצור ופיתוח,letters,he,,2024-12-16,אליהו שומרוני ,[2667],63,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,שראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m53849.txt,53849,https://benyehuda.org/read/53849,,"""ואריאציות על האביב""",ואריאציות על האביב,letters,he,,2024-10-12,שמשון מלצר,[192],167,1976-07-01,['male'],[],copyrighted,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ז 1976",,,
m32580.txt,32580,https://benyehuda.org/read/32580,Take&Parse,ולהתחיל מבראשית: מכתבים,ולהתחיל מבראשית: מכתבים,letters,he,,2022-04-09,"זהרה לביָטוב, שמואל קופמן","[1376, 1377]",1350,1982-10-01,"['female', 'male']",[],public_domain,modern,,,benyehuda.org,פרויקט בן-יהודה,"[תשמ""ג]",https://wikidata.org/wiki/Q12407209; https://wikidata.org/wiki/Q12411827,, ירושלים : י. מרכוס
m55920.txt,55920,https://benyehuda.org/read/55920,Take&Parse,ושוב אנו חוגגים,ושוב אנו חוגגים,letters,he,,2024-12-15,אליהו שומרוני ,[2667],67,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,,ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m55756.txt,55756,https://benyehuda.org/read/55756,Take&Parse,זו תעמולה וזה שׂכרה,זו תעמולה וזה שכרה,letters,he,,2024-12-10,אליהו שומרוני ,[2667],71,1957-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ח 1957",https://wikidata.org/wiki/Q12403945,, ישראל: איחוד הקבוצות והקיבוצים וקיבוץ אפיקים
m6397.txt,6397,https://benyehuda.org/read/6397,Take&Parse,"חברת ""עזרת נידחים"" ופעולותיה",חברת עזרת נידחים ופעולותיה,letters,he,,2017-06-28,יוסף יושעה ריבלין,[100],578,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q12408033,,
m2182.txt,2182,https://benyehuda.org/read/2182,Take&Parse,חגיגה בירושלים לכבוד הכתרת הקיסר הרוסי,חגיגה בירושלים לכבוד הכתרת הקיסר הרוסי,letters,he,,2017-05-08,יוסף יושעה ריבלין,[100],311,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q12408033,,
m26001.txt,26001,https://benyehuda.org/read/26001,,חיי נייר: 1909–1919 – עשר שנות געגוע ומכתבים: יפו־דווינסק־יפו,חיי נייר: 1909–1919 – עשר שנות געגוע ומכתבים: יפו דווינסק יפו,letters,he,,2021-05-12,רחל עזוז,[916],3835,2010-07-01,['female'],[],by_permission,modern,,,benyehuda.org,פרויקט בן-יהודה,2010,,,
m21126.txt,21126,https://benyehuda.org/read/21126,Take&Parse,"חילופי ברכות בין ש""י עגנון ויצחק פרנהוף",חילופי ברכות בין שי עגנון ויצחק פרנהוף,letters,he,,2020-07-04,יצחק פרנהוף,[735],595,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q7055710,,
m49964.txt,49964,https://benyehuda.org/read/49964,,"חילופי־מכתבים בין ישראל כהן ובין ש""י עגנון ודוד בן־גוריון",חילופי מכתבים בין ישראל כהן ובין שי עגנון ודוד בן גוריון,letters,he,,2024-03-31,ישראל כהן,[174],2013,1984-10-10,['male'],[],by_permission,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשמ""ה",,,
m62675.txt,62675,https://benyehuda.org/read/62675,Take&Parse,"""חילך לאורייתא""",חילך לאורייתא,letters,he,,2025-10-25,ה. פורטם,[3939],150,1959-07-01,['male'],[],public_domain,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשי""ט 1959",,,[חיפה] : הוצאת ידידים
m5446.txt,5446,https://benyehuda.org/read/5446,Take&Parse,חיפושים אחר אזרחות חדשה,חיפושים אחר אזרחות חדשה,letters,he,,2017-06-13,שמריהו לוין,[51],428,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m32106.txt,32106,https://benyehuda.org/read/32106,,"חליפת איגרות בין ש""י אברמוביץ ובין ח""נ ביאליק וי""ח רבניצקי בשנים 1905–1908",חליפת איגרות בין שי אברמוביץ ובין חנ ביאליק ויח רבניצקי בשנים 1905–1908,letters,he,,2022-03-21,חנא שמרוק,[1363],888,1975-09-19,['male'],[],by_permission,modern,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",,,
